Repeat,Fold,Method,Classifier,k,ROC_AUC,PR_AUC,Accuracy,Balanced_accuracy,Sensitivity,Specificity,Precision,F1,MCC,Brier_score
4,5,NIBFS,LR,20,0.8682340076544559,0.8590309303478676,0.768595041322314,0.7692728266812465,0.7419354838709677,0.7966101694915254,0.7931034482758621,0.7666666666666667,0.5388403432085477,0.14496779999982146
4,5,NIBFS,LightGBM,20,0.9398578458173866,0.9543013106915377,0.8842975206611571,0.8846364133406233,0.8709677419354839,0.8983050847457628,0.9,0.8852459016393442,0.7690626141273338,0.09396063169903074
4,5,NIBFS,RF,20,0.9475123018042646,0.9640136575400329,0.8677685950413223,0.8672772006560963,0.8870967741935484,0.847457627118644,0.859375,0.873015873015873,0.7355605028675749,0.09827914049586776
4,5,mRMR,LR,20,0.8471842536905413,0.8260561642218143,0.7520661157024794,0.7535538545653363,0.6935483870967742,0.8135593220338984,0.7962962962962963,0.7413793103448276,0.5099032524123855,0.16280207658112694
4,5,mRMR,LightGBM,20,0.958720612356479,0.9674951332596002,0.8925619834710744,0.8931109896118097,0.8709677419354839,0.9152542372881356,0.9152542372881356,0.8925619834710744,0.7862219792236195,0.08869688115891891
4,5,mRMR,RF,20,0.9563969382176053,0.9634024785654445,0.8925619834710744,0.8935210497539638,0.8548387096774194,0.9322033898305084,0.9298245614035088,0.8907563025210085,0.7881200922053399,0.09279811570247934
5,1,DEG-only,LR,20,0.9102150537634409,0.8943196462178534,0.8524590163934426,0.8524193548387097,0.8548387096774194,0.85,0.8548387096774194,0.8548387096774194,0.7048387096774194,0.11325113962902295
5,1,DEG-only,LightGBM,20,0.9655913978494624,0.971595413208789,0.9098360655737705,0.9096774193548387,0.9193548387096774,0.9,0.9047619047619048,0.912,0.8196854236893217,0.07920884077587917
5,1,DEG-only,RF,20,0.9587365591397851,0.9678158805783836,0.9098360655737705,0.9099462365591398,0.9032258064516129,0.9166666666666666,0.9180327868852459,0.9105691056910569,0.8197822947299411,0.07634265573770492
5,1,LASSO,LR,20,0.8986559139784945,0.8870097025131197,0.819672131147541,0.8196236559139785,0.8225806451612904,0.8166666666666667,0.8225806451612904,0.8225806451612904,0.639247311827957,0.12761015790131627
5,1,LASSO,LightGBM,20,0.9481182795698925,0.9564850073840281,0.8524590163934426,0.8521505376344086,0.8709677419354839,0.8333333333333334,0.84375,0.8571428571428571,0.7050596119186784,0.10815460011170096
5,1,LASSO,RF,20,0.9563172043010753,0.963698681053571,0.860655737704918,0.8604838709677419,0.8709677419354839,0.85,0.8571428571428571,0.864,0.7212586306872575,0.09571895081967213
5,1,NIBFS,LR,20,0.8803763440860215,0.8902175526978195,0.7950819672131147,0.7954301075268817,0.7741935483870968,0.8166666666666667,0.8135593220338984,0.7933884297520661,0.5910986093402655,0.14338431486857847
5,1,NIBFS,LightGBM,20,0.9497311827956989,0.9613156219600757,0.9180327868852459,0.918010752688172,0.9193548387096774,0.9166666666666666,0.9193548387096774,0.9193548387096774,0.8360215053763441,0.07116390902176406
5,1,NIBFS,RF,20,0.934005376344086,0.9421013043875531,0.8688524590163934,0.8682795698924731,0.9032258064516129,0.8333333333333334,0.8484848484848485,0.875,0.738946695932336,0.1048532131147541
5,1,mRMR,LR,20,0.8543010752688172,0.8072987652921472,0.8442622950819673,0.8440860215053764,0.8548387096774194,0.8333333333333334,0.8412698412698413,0.848,0.6884496996865694,0.14248509512534935
5,1,mRMR,LightGBM,20,0.968010752688172,0.9759268948431268,0.9262295081967213,0.9266129032258064,0.9032258064516129,0.95,0.9491525423728814,0.9256198347107438,0.8535700573457701,0.07105769820844249
5,1,mRMR,RF,20,0.9752688172043011,0.980665286121214,0.9262295081967213,0.9263440860215053,0.9193548387096774,0.9333333333333333,0.9344262295081968,0.926829268292683,0.8525735865191388,0.07309019672131148
5,2,DEG-only,LR,20,0.9048387096774194,0.9129868409480311,0.8360655737704918,0.8368279569892473,0.7903225806451613,0.8833333333333333,0.875,0.8305084745762712,0.6758395693454139,0.12590617558497824
5,2,DEG-only,LightGBM,20,0.9529569892473118,0.955844101772588,0.8934426229508197,0.8935483870967742,0.8870967741935484,0.9,0.9016393442622951,0.8943089430894309,0.7869910029407435,0.08747545760250455
5,2,DEG-only,RF,20,0.9486559139784947,0.9558413588727684,0.8688524590163934,0.8688172043010753,0.8709677419354839,0.8666666666666667,0.8709677419354839,0.8709677419354839,0.7376344086021506,0.09088134426229508
5,2,LASSO,LR,20,0.8647849462365592,0.889683120243924,0.7622950819672131,0.7618279569892472,0.7903225806451613,0.7333333333333333,0.7538461538461538,0.7716535433070866,0.5247148754523229,0.15022104658977017
5,2,LASSO,LightGBM,20,0.9139784946236559,0.9308858245343766,0.8360655737704918,0.8373655913978495,0.7580645161290323,0.9166666666666666,0.9038461538461539,0.8245614035087719,0.6821055130943726,0.127225691572247
5,2,LASSO,RF,20,0.926478494623656,0.9419558646024977,0.8360655737704918,0.8362903225806452,0.8225806451612904,0.85,0.85,0.8360655737704918,0.6725806451612903,0.12287459016393444
5,2,NIBFS,LR,20,0.9037634408602151,0.9205661182071091,0.8032786885245902,0.803494623655914,0.7903225806451613,0.8166666666666667,0.8166666666666667,0.8032786885245902,0.6069892473118279,0.12917679722880857
5,2,NIBFS,LightGBM,20,0.9370967741935483,0.9535379361718432,0.8852459016393442,0.885752688172043,0.8548387096774194,0.9166666666666666,0.9137931034482759,0.8833333333333333,0.7723362924452698,0.0962780032618049
5,2,NIBFS,RF,20,0.9452956989247312,0.9569827037687477,0.8688524590163934,0.8690860215053764,0.8548387096774194,0.8833333333333333,0.8833333333333333,0.8688524590163934,0.7381720430107527,0.10134252459016395
5,2,mRMR,LR,20,0.8833333333333334,0.8764158422346694,0.8278688524590164,0.8271505376344086,0.8709677419354839,0.7833333333333333,0.8059701492537313,0.8372093023255814,0.65740099619459,0.13705400007161633
5,2,mRMR,LightGBM,20,0.9663978494623656,0.9757056745838347,0.9180327868852459,0.918010752688172,0.9193548387096774,0.9166666666666666,0.9193548387096774,0.9193548387096774,0.8360215053763441,0.06562780022609507
5,2,mRMR,RF,20,0.9619623655913978,0.9676884407655406,0.9098360655737705,0.9096774193548387,0.9193548387096774,0.9,0.9047619047619048,0.912,0.8196854236893217,0.08347573770491805
5,3,DEG-only,LR,20,0.8838709677419354,0.9068603038260242,0.8360655737704918,0.8365591397849462,0.8064516129032258,0.8666666666666667,0.8620689655172413,0.8333333333333334,0.6738432321543399,0.13373689690937468
5,3,DEG-only,LightGBM,20,0.9470430107526883,0.9638421973678596,0.8770491803278688,0.8779569892473118,0.8225806451612904,0.9333333333333333,0.9272727272727272,0.8717948717948718,0.7594953168854508,0.09146234132472111
5,3,DEG-only,RF,20,0.9399193548387097,0.9585809908913127,0.8852459016393442,0.8862903225806451,0.8225806451612904,0.95,0.9444444444444444,0.8793103448275862,0.7776137970567206,0.09272724590163933
5,3,LASSO,LR,20,0.8830645161290324,0.8955654285254835,0.7868852459016393,0.7876344086021505,0.7419354838709677,0.8333333333333334,0.8214285714285714,0.7796610169491526,0.5771335508376638,0.13829275207383432
5,3,LASSO,LightGBM,20,0.9459677419354839,0.9579282868822376,0.860655737704918,0.8612903225806452,0.8225806451612904,0.9,0.8947368421052632,0.8571428571428571,0.7240418815276406,0.10303089756000099
5,3,LASSO,RF,20,0.9473118279569893,0.9610534805048842,0.860655737704918,0.8618279569892473,0.7903225806451613,0.9333333333333333,0.9245283018867925,0.8521739130434782,0.7298625925477865,0.0928189180327869
5,3,NIBFS,LR,20,0.8448924731182795,0.862067291715974,0.7868852459016393,0.7873655913978495,0.7580645161290323,0.8166666666666667,0.8103448275862069,0.7833333333333333,0.5753501718634101,0.16123638511221647
5,3,NIBFS,LightGBM,20,0.9344086021505377,0.9493442710330833,0.8770491803278688,0.8774193548387097,0.8548387096774194,0.9,0.8983050847457628,0.8760330578512396,0.7551432643437058,0.10250206857372601
5,3,NIBFS,RF,20,0.9336021505376344,0.9453176399491798,0.8934426229508197,0.8935483870967742,0.8870967741935484,0.9,0.9016393442622951,0.8943089430894309,0.7869910029407435,0.10195806557377048
5,3,mRMR,LR,20,0.9177419354838711,0.9326184012162622,0.8442622950819673,0.8451612903225807,0.7903225806451613,0.9,0.8909090909090909,0.8376068376068376,0.6935931627887046,0.1133013181068668
5,3,mRMR,LightGBM,20,0.9806451612903226,0.9838176057399701,0.9344262295081968,0.9344086021505376,0.9354838709677419,0.9333333333333333,0.9354838709677419,0.9354838709677419,0.8688172043010752,0.05548647779400694
5,3,mRMR,RF,20,0.9618279569892474,0.9732027473686313,0.9180327868852459,0.918010752688172,0.9193548387096774,0.9166666666666666,0.9193548387096774,0.9193548387096774,0.8360215053763441,0.0785620655737705
5,4,DEG-only,LR,20,0.8874316939890711,0.9024986031939911,0.8264462809917356,0.8260928961748634,0.8688524590163934,0.7833333333333333,0.803030303030303,0.8346456692913385,0.6548752297075506,0.13178972810480202
5,4,DEG-only,LightGBM,20,0.9546448087431694,0.9640401700067143,0.8925619834710744,0.8924863387978141,0.9016393442622951,0.8833333333333333,0.8870967741935484,0.8943089430894309,0.7851872389437917,0.08975511800853325
5,4,DEG-only,RF,20,0.9606557377049181,0.9700065066163519,0.8760330578512396,0.8760928961748633,0.8688524590163934,0.8833333333333333,0.8833333333333333,0.8760330578512396,0.7521857923497268,0.08053808264462808
5,4,LASSO,LR,20,0.8377049180327869,0.8474052869076382,0.7355371900826446,0.7351092896174863,0.7868852459016393,0.6833333333333333,0.7164179104477612,0.75,0.47293999927490604,0.17187602658605292
5,4,LASSO,LightGBM,20,0.9456284153005463,0.9456888794045115,0.859504132231405,0.8592896174863388,0.8852459016393442,0.8333333333333334,0.84375,0.864,0.7197601383740655,0.10810367432657174
5,4,LASSO,RF,20,0.9415300546448088,0.9511181648270236,0.8760330578512396,0.8759562841530055,0.8852459016393442,0.8666666666666667,0.8709677419354839,0.8780487804878049,0.7521180931337678,0.11874879338842977
5,4,NIBFS,LR,20,0.8571038251366119,0.8493869660018436,0.8264462809917356,0.8263661202185792,0.8360655737704918,0.8166666666666667,0.8225806451612904,0.8292682926829268,0.6529106557036959,0.1465007895663573
5,4,NIBFS,LightGBM,20,0.9415300546448088,0.9552725728552963,0.8760330578512396,0.8762295081967213,0.8524590163934426,0.9,0.896551724137931,0.8739495798319328,0.753076545439844,0.10845027826567723
5,4,NIBFS,RF,20,0.937568306010929,0.9494538390440825,0.8677685950413223,0.86775956284153,0.8688524590163934,0.8666666666666667,0.8688524590163934,0.8688524590163934,0.7355191256830601,0.10409080991735538
5,4,mRMR,LR,20,0.8923497267759564,0.8818788158047115,0.8760330578512396,0.8760928961748633,0.8688524590163934,0.8833333333333333,0.8833333333333333,0.8760330578512396,0.7521857923497268,0.12290045410880472
5,4,mRMR,LightGBM,20,0.9882513661202186,0.989436109508637,0.9338842975206612,0.9340163934426229,0.9180327868852459,0.95,0.9491525423728814,0.9333333333333333,0.8682700515574056,0.05219883161100035
5,4,mRMR,RF,20,0.9853825136612021,0.9867098505389733,0.9256198347107438,0.9254098360655738,0.9508196721311475,0.9,0.90625,0.928,0.8522178976794068,0.06651219834710743
5,5,DEG-only,LR,20,0.8556588299617278,0.8544915340278919,0.7851239669421488,0.785401858939311,0.7741935483870968,0.7966101694915254,0.8,0.7868852459016393,0.57064773926719,0.15312919591762536
5,5,DEG-only,LightGBM,20,0.967741935483871,0.9665464755885598,0.8925619834710744,0.891470749043193,0.9354838709677419,0.847457627118644,0.8656716417910447,0.8992248062015504,0.7872576360695808,0.07609751794992506
5,5,DEG-only,RF,20,0.9595407326407872,0.9589749954635844,0.8842975206611571,0.8838162930563149,0.9032258064516129,0.864406779661017,0.875,0.8888888888888888,0.7686839940648122,0.0903106776859504
5,5,LASSO,LR,20,0.8731547293603061,0.8845485125662067,0.7851239669421488,0.7849917987971569,0.7903225806451613,0.7796610169491526,0.7903225806451613,0.7903225806451613,0.5699835975943138,0.14774730301728498
5,5,LASSO,LightGBM,20,0.9554401312192455,0.9628904014263392,0.9090909090909091,0.90882996172772,0.9193548387096774,0.8983050847457628,0.9047619047619048,0.912,0.8181073434196783,0.07211584091579222
5,5,LASSO,RF,20,0.9527063969382176,0.963239328379276,0.8842975206611571,0.8838162930563149,0.9032258064516129,0.864406779661017,0.875,0.8888888888888888,0.7686839940648122,0.10203328925619834
5,5,NIBFS,LR,20,0.8173865500273374,0.8134023147428372,0.7107438016528925,0.7111809732094041,0.6935483870967742,0.7288135593220338,0.7288135593220338,0.7107438016528925,0.4223619464188081,0.17602540856344404
5,5,NIBFS,LightGBM,20,0.9127938764352105,0.9202389189980444,0.8429752066115702,0.8422635319846912,0.8709677419354839,0.8135593220338984,0.8307692307692308,0.8503937007874016,0.686217488707122,0.13390429269379575
5,5,NIBFS,RF,20,0.8932476763258611,0.8971041235701009,0.7933884297520661,0.7926462547840349,0.8225806451612904,0.7627118644067796,0.7846153846153846,0.8031496062992126,0.5867378767260176,0.13592254545454546
5,5,mRMR,LR,20,0.8671405139420448,0.8624565402243228,0.8099173553719008,0.8112356478950247,0.7580645161290323,0.864406779661017,0.8545454545454545,0.8034188034188035,0.6248673998211242,0.15166828436195465
5,5,mRMR,LightGBM,20,0.9658283214871515,0.9603306264850768,0.8842975206611571,0.8842263531984691,0.8870967741935484,0.8813559322033898,0.8870967741935484,0.8870967741935484,0.7684527063969382,0.08359163207640083
5,5,mRMR,RF,20,0.9755330781848005,0.9732764923548461,0.9256198347107438,0.9249589939857846,0.9516129032258065,0.8983050847457628,0.9076923076923077,0.9291338582677166,0.8520168420089625,0.07666621487603306
